label,eiaid,name,utility,basicinformationcomments
539fca74ec4f024d2f53fc10,5760,RESIDENTIAL SERVICE TIME OF USE RATE - RS2,"City of Elizabeth City, North Carolina (Utility Company)",
5633afd25457a32214bc06b2,13035,Residential,"City of Mount Hope, Kansas (Utility Company)",
539fca75ec4f024d2f53fc36,1857,Residential Service,Block Island Power Co,
594aa13b5457a3cf2f75d088,16622,General Service Non-Demand,"San Miguel Power Assn, Inc",
539fca85ec4f024d2f53fc52,6915,Residential,Galena Electric Utility,
539fca85ec4f024d2f53fc60,7257,Residential Service - Inside City Limits,"City of Girard, Kansas (Utility Company)",An energy cost adjustment will apply.
5571bd275457a32663db22a2,20860,Residential Time-of-Use Option 3 Rg3-OTOU; Closed Rate,Wisconsin Public Service Corp,"Winter & Summer
Option 3: 9:00 AM to 8:00 PM

Space/water heating and combined service discounts may be available"
539fca87ec4f024d2f53fcd0,9999,General Service Non-Demand(Using Manually read meter)),Kankakee Valley Rural E M C,
539fca88ec4f024d2f53fce2,5578,Rate 21-North System Non-All Electric Residential Rate,East Mississippi Elec Pwr Assn,
539fca88ec4f024d2f53fcf8,6710,Residential Rate RS1 (Inside Town Limits),"Town of Edenton, North Carolina (Utility Company)",
539fca97ec4f024d2f53fd0c,8972,Residential,"City of Hudson, Ohio (Utility Company)",A power cost adjustment may apply.
539fca98ec4f024d2f53fd22,14653,Tribal Residential Service,PUD No 1 of Pend Oreille Cnty,
539fca99ec4f024d2f53fd5c,25251,Optional Residential Time of Use (Three Phase),"Entergy Power, Inc",
56342c0d5457a3e022bc06b2,18401,Residential,"Sun River Electric Coop, Inc",
57b4aaa65457a3c009ded3d0,5416,Residential Service All Energy Time-of-Use (R-TOUE-38) Three Phase,Progress Energy Carolinas Inc (South Carolina),
539fca99ec4f024d2f53fd7a,9275,Time Of Use,Indianola Municipal Utilities,
539fca99ec4f024d2f53fd7c,12301,GS Urban-Single Phase Short Term,Nodak Electric Coop Inc,
539fca99ec4f024d2f53fd8a,9879,General service (Residential Electric Rate-Rural),City Water and Light Plant,
539fca9aec4f024d2f53fd9a,1417,Residential - Green Power,"Beartooth Electric Coop, Inc",
539fca9aec4f024d2f53fdac,408,Residential Service,"City of Altamont, Kansas (Utility Company)",
539fcaabec4f024d2f53fdca,1278,Rg-2 Residential Service-  Optional Time-of-Day Three Phase,"City of Barron, Wisconsin (Utility Company)",
539fcaabec4f024d2f53fdce,11222,Residential Service,Loudon Utilities Board,
59443d2f5457a3d33116e5b8,13048,Residential- Rural,"City of Mountain Lake, Minnesota (Utility Company)",
539fcaacec4f024d2f53fdee,13990,Residential Rate,"City of Ogden, Iowa (Utility Company)",
539fcaacec4f024d2f53fe0e,17894,Residential-Rural All-Electrical Service,"City of St Marys, Kansas (Utility Company)",
539fcaacec4f024d2f53fe10,10532,Schedule R: Residential rate,"City of La Grange, Texas (Utility Company)",All Rates are subject to Power cost adjustment (PCA)
539fcaadec4f024d2f53fe24,20811,Residential- Inside Corporate Limits,"Town of Windsor, North Carolina (Utility Company)",
539fcaadec4f024d2f53fe38,219,Schedule No. A-1 Residential (Allakaket and Alatna),Alaska Power and Telephone Co,
539fcaadec4f024d2f53fe4a,10448,Seasonal Billing,Kosciusko County Rural E M C,
539fcaaeec4f024d2f53fe60,20632,Regular Residential,"City of Wilber, Nebraska (Utility Company)",
539fcaaeec4f024d2f53fe6c,17671,Three Phase Rural Service-Residential,Southwest Arkansas E C C,
539fcaaeec4f024d2f53fe88,10558,Residential Heating Rate,"LaCreek Electric Assn, Inc",
563433f25457a3fb22bc06b3,17886,Residential Service A-1,"City of St Louis, Michigan (Utility Company)",
539fcac0ec4f024d2f53feac,8515,Residential (R1) Three Phase,"City of Hermiston, Oregon (Utility Company)",
539fcac0ec4f024d2f53febc,3478,Experimental Residential Demand Rate (System Demand Charge),Cimarron Electric Coop,"BILLING ADJUSTMENT:
(a) Power Cost Adjustment: Reference Sheet No. 1.
(b) Tax Adjustment: Reference Sheet No. L"
539fcac0ec4f024d2f53fec2,17046,Residential Rate,"City of Shelby, Iowa (Utility Company)",
539fcac0ec4f024d2f53fecc,12260,Schedule R-TOD-U-NC Three-Phase,"Mecklenburg Electric Coop, Inc (North Carolina)",
539fcac1ec4f024d2f53fef6,3641,Residential,"Claiborne Electric Coop, Inc",
539fcac2ec4f024d2f53ff14,13438,Rg-1 Residential Service,"Village of New Glarus, Wisconsin (Utility Company)",
594a9eb65457a3b22275d088,16603,Residential,"San Luis Valley R E C, Inc",
539fcac2ec4f024d2f53ff26,2599,Residential Service Inside City Limits,Burt County Public Power Dist,
539fcac3ec4f024d2f53ff36,1343,Residential,Bath Electric Gas & Water Sys,
594a7d545457a32f0275d08a,15257,A - Farm & Residential,"Poudre Valley R E A, Inc",
539fcad4ec4f024d2f53ff6e,6424,Rg-2 Residential Service Optional Time-of-Day Single Phase 8am-8pm,Florence Utility Comm,
539fcad4ec4f024d2f53ff9a,13036,Rg-2 Residential Service Optional Time-of-Day Three Phase 7am-7pm,"Village of Mt Horeb, Wisconsin (Utility Company)",
539fcad5ec4f024d2f53ffbc,1987,Residential Rate,"Town of Bostic, North Carolina (Utility Company)",
539fcad5ec4f024d2f53ffc0,8628,Residential,"City of Hillsboro, North Dakota (Utility Company)",
594a7a975457a3cc1d75d087,13058,16.05 RESIDENTIAL TIME OF DAY SERVICE RATE,"Mountain View Elec Assn, Inc",
539fcad6ec4f024d2f53ffec,1205,Residential,"City of Bardwell, Kentucky (Utility Company)",
594a77465457a32f0275d087,13050,"General Service (Residential): Time-of-Use Rate, Rate B","Mountain Parks Electric, Inc",
5947e7a75457a3973f75d087,14196,Residential- Urban,"City of Ortonville, Minnesota (Utility Company)",
539fcad7ec4f024d2f54001a,5063,Residential PrePaid Service- Three Phase,"City of Denton, Texas (Utility Company)",
560d9b075457a39c5a8b456a,577,Residential,"City of Alcoa Utilities, Tennessee",
539fcae8ec4f024d2f54002c,20512,Electric Home Heating,"Town of Wheatland, Wyoming (Utility Company)",
539fcae8ec4f024d2f540040,3435,"Schedule A, Rural Residential","Cherry-Todd Electric Coop, Inc",
539fcae9ec4f024d2f54007e,15979,Schedule 10: General Residential - Single Phase,"City of Richland, Washington (Utility Company)",
55c9180c5457a3d25855f068,4160,Residential,Callaway Electric Cooperative,
539fcae9ec4f024d2f54009a,14285,Residential/Farm Single-Phase,Ozark Border Electric Coop,
539fcaeaec4f024d2f5400ca,11125,Rg-2 Residential Service Optional Time-of-Day Single Phase 8am-8pm,"City of Lodi, Wisconsin (Utility Company)",
5cdee9885457a3887540c5d4,8795,Residential,"City of Homestead, Florida (Utility Company)",
5612b7565457a3af2435c496,3704,Residential RS(122),"City of Clarksville, Tennessee (Utility Company)",
539fcafbec4f024d2f540122,6316,Residential-City,Fillmore City Corporation (Utility Company),
539fcafcec4f024d2f540146,3839,11 - Residential Electric Service Three Phase,Coahoma Electric Power Assn,
539fcafcec4f024d2f540158,20534,Residential Service,"City of Whigham, Georgia (Utility Company)",
539fcafdec4f024d2f540164,4063,Residential Multi-Phase,Co-Mo Electric Coop Inc,
539fcafdec4f024d2f54018a,13416,Small General Service 2 - Single Phase,"City of New Bern, North Carolina (Utility Company)",
563437525457a32622bc06b2,17886,Residential Water Heater Service Rate A-2,"City of St Louis, Michigan (Utility Company)",
539fcb0eec4f024d2f5401d0,2448,Residential Rate,"City of Bryant, South Dakota (Utility Company)",
539fcb0fec4f024d2f540214,10448,Residential and Farm - Schedule RF,Kosciusko County Rural E M C,
5612bda15457a35e0435c494,17981,Residential Service - Three Phase,"Town of Stantonsburg, North Carolina (Utility Company)",
539fcb10ec4f024d2f54021a,16830,Rate Schedule R: Residential Service,"City of Scottsburg, Indiana (Utility Company)",
59443cac5457a33d3a16e5b9,17836,Residential,Springfield Public Utils Comm,
539fcb10ec4f024d2f54022c,10019,General Domestic Service - Standard (10),Kaw Valley Electric Coop Inc,
563437f95457a32822bc06b2,17886,Residential All Electric Service A-4,"City of St Louis, Michigan (Utility Company)",
539fcb10ec4f024d2f540240,5777,Rg-2 Residential Service Three Phase Optional Time-of-Day,"City of Elkhorn, Wisconsin (Utility Company)",
539fcb11ec4f024d2f54026a,17324,Residential- Three-Phase- Time-of-Day,Slinger Utilities,
539fcb20ec4f024d2f54027e,10966,Residential- Other Structures Service,"City of Lexington, North Carolina (Utility Company)",
539fcb21ec4f024d2f54028e,16971,Residential service rate - senior citizens,Shakopee Public Utilities Comm,
539fcb21ec4f024d2f540290,19865,All Electric Residential Rate,"City of Vinton, Iowa (Utility Company)",
539fcb21ec4f024d2f5402aa,17874,Residential,"City of St George, Utah (Utility Company)",
539fcb22ec4f024d2f5402c4,10817,Residential Service - Three Phase,"Lea County Electric Coop, Inc",
539fcb22ec4f024d2f5402fa,10573,All Electric Homes Services - Three Phase,"Village of Hildreth, Nebraska (Utility Company)",Fixed monthly charge is the weighted average of the winter and summer customer charges ((22.08*4+21.95*8)/ 12)
539fcb23ec4f024d2f540302,4538,Residential Service,Crisp County Power Comm,
539fcb23ec4f024d2f540328,2010,Residential (ER),"City of Bountiful, Utah (Utility Company)",
539fcb33ec4f024d2f540340,8288,RESIDENTIAL,"City of Hawarden, Iowa (Utility Company)",
555f446f5457a3e7508b4567,5935,Residential Single Phase Service Rates,"Borough of Ephrata, Pennsylvania (Utility Company)",
539fcb33ec4f024d2f54034e,20214,Rural Residential Service,Waverly Municipal Elec Utility,
539fcb34ec4f024d2f54036c,554,Residential,"City of Ames, Iowa (Utility Company)",
539fcb34ec4f024d2f54036e,13138,Residential Service,"City of Murray, Kentucky (Utility Company)",
539fcb35ec4f024d2f5403c6,10650,Residential Electric Rate,"City of Lamoni, Iowa (Utility Company)",Minimum Bill= $4.00
539fcb36ec4f024d2f5403e0,13489,Residential Service,"Borough of New Wilmington, Pennsylvania (Utility Company)",
539fcb36ec4f024d2f5403f0,16873,Residential Heat H1,"City of Sebewaing, Michigan (Utility Company)",
539fcb45ec4f024d2f54040a,7257,Total Electric Residential Service - Outside City Limits,"City of Girard, Kansas (Utility Company)",An energy cost adjustment will apply.
539fcb45ec4f024d2f540424,15811,Single Phase Service,"Rich Mountain Elec Coop, Inc",
539fcb45ec4f024d2f540442,9682,All Electric Farm and Home Service (Schedule AE),"Jefferson Davis Elec Coop, Inc",
539fcb46ec4f024d2f540446,19843,Residential,"City of Villisca, Iowa (Utility Company)",
539fcb47ec4f024d2f54048c,1769,Residential,"Black Hills Electric Coop, Inc",
539fcb47ec4f024d2f5404ae,19981,Residential Service -Three Phase,Wake Electric Membership Corp,The rate shall be increased or decreased in accordance with the Wholesale Power Cost Adjustment Rider.
539fcb59ec4f024d2f5404d0,13386,Residential Service (A-06),"Nemaha-Marshall E C A, Inc",
539fcb59ec4f024d2f5404d8,11713,Residential Rate A-1,"City of Marshall, Michigan (Utility Company)",
539fcb59ec4f024d2f5404dc,20510,Domestic Cooling and Heating/Water Heating (09-DCH),"Wheatland Electric Coop, Inc (Colorado)",
594a75d95457a32d0275d087,13050,General Service Small(Residential),"Mountain Parks Electric, Inc",
539fcb5aec4f024d2f5404fa,9230,Residential Rate,"City of Independence, Iowa (Utility Company)",
539fcb5aec4f024d2f540500,11618,Residential Customer,"Village of Marathon, New York (Utility Company)",
539fcb5aec4f024d2f54051e,13964,"FARM, RESIDENTIAL SERVICE-Single Phase",Oconto Electric Cooperative,
55f996a75457a3c001b0a96b,5742,Residential- All Electric,Eldridge City Utilities,
539fcb5bec4f024d2f540536,18525,Residential Heat,"City of Tecumseh, Nebraska (Utility Company)",
539fcb5cec4f024d2f540580,40440,Residential,"City of Stanton, North Dakota (Utility Company)",
539fcb6dec4f024d2f540594,19396,Residential Service,Tri-County Electric Coop (Michigan),
59443d7b5457a3830c16e5ba,13048,Residential- Urban,"City of Mountain Lake, Minnesota (Utility Company)",
55b254415457a35e5891234e,4073,Rg-2 Residential Service Optional Time-of-Day 9am-9pm,"City of Columbus, Wisconsin (Utility Company)",
539fcb6fec4f024d2f540632,10454,Supplemental Residential Rate Schedule,Kootenai Electric Cooperative,
5636c3045457a3e8081090ee,15048,Residential Rate Schedule No. 5,Electrical Dist No2 Pinal Cnty,
539fcb81ec4f024d2f540696,14472,"Senior Citizen, Lifeline and Disability Service Rate","Borough of Park Ridge, New Jersey (Utility Company)",
558d75335457a32c248b4569,11235,Residential Service: Schedule R-1,Lafayette Public Power Auth,
5582d0c35457a3842d6c88a2,18181,Residential TOU 2 Three Phase,"City of Stoughton, Wisconsin (Utility Company)",
539fcb82ec4f024d2f5406da,17823,Residential: Three-Phase,"City of Spring Grove, Minnesota (Utility Company)",
539fcb82ec4f024d2f5406dc,3701,"Schedule A, V Single Phase Service, Village (Rate 58)-Transformer Size: 10 KVA or less",Clark Electric Coop,
539fcb82ec4f024d2f5406e6,3292,Rate 9: Residential Time of Day,Central Vermont Pub Serv Corp,
539fcb82ec4f024d2f5406f0,19156,Residential (A)-200 amps and under,Powder River Energy Corporation,
539f6ffdec4f024411ecd4cf,4717,Controlled Water Heaters - Storage Capacity over 80 Gallons with No Sub-meter,Dakota Valley Elec Coop Inc,Credit will not be given if main meter uses less than 300 kWh/month.
539fcb83ec4f024d2f540708,17612,DM S Monthly Domestic Multi-Family Sub-Metered Permanent,Bear Valley Electric Service,
539fcb94ec4f024d2f540724,13826,WATER HEATING - TOWNSHIP,"City of Norway, Michigan (Utility Company)",
539fcb94ec4f024d2f540728,13815,Rural Residential Seasonal Service Optional Time-of-Day Fg-2 Option A w/ Parallel Generation ( < 20kW),Northwestern Wisconsin Elec Co,"This rate is subject to a Power Cost Adjustment Charge, which is determined by the amount of energy consumed during the previous month."
539fcb95ec4f024d2f54074a,10265,Heat and Water Heater Rate,"City of Kimballton, Iowa (Utility Company)",
539fcb95ec4f024d2f540762,925,"Residential, Church and School with Electric Heat","Ashley Chicot Elec Coop, Inc",
539fcb95ec4f024d2f540766,13388,Electric Rate No. 1- Residential,Nephi City Corporation (Utility Company),
5943f94c5457a33d3a16e5b7,20337,Residential,"Village of Wellsville, New York (Utility Company)",$0.014125 = PCA for May 2013
539fcb95ec4f024d2f540778,17589,Residential Service,"Town of South Whitley, Indiana (Utility Company)",
539fcb97ec4f024d2f5407d2,14474,Residential- All Electric,"City of Park River, North Dakota (Utility Company)",
539fcb97ec4f024d2f5407e6,1278,Rg-1 Residential Service Three Phase,"City of Barron, Wisconsin (Utility Company)",
539fcbadec4f024d2f5407fc,14160,Rate 101- 2012 Rate Schedule for Standard Service,Orange County Rural E M C,
539fcbadec4f024d2f540808,8212,Rg-2 Residential Service Optional Time-of-Day Single Phase 7am-7pm,Hartford Electric,
59498d9b5457a3486f75d08f,12860,Residential - Rate Code 01,Morgan County Rural Elec Assn,
55c0dc6c5457a31610e28f89,12789,Residential Rate,"City of Monmouth, Oregon (Utility Company)",
594988695457a3931775d089,11187,Residential Energy Rate,"City of Longmont, Colorado (Utility Company)",
539fcbaeec4f024d2f540836,20212,Residential,"Village of Wauneta, Nebraska (Utility Company)",
539fcbaeec4f024d2f540840,1702,Residential - Senior Rate,"City of Biggs, California (Utility Company)",Minimum charge= $6.25
539fcbaeec4f024d2f540846,14405,R,PEPCO Energy Services,
539fcbaeec4f024d2f54084e,7265,Home Heat Residential,"City of Gladstone, Michigan (Utility Company)",
539fcbafec4f024d2f54086a,3405,Senior Citizen Residential Service (SR01 and SR02),"Village of Chatham, Illinois (Utility Company)",
55b1051e5457a3b32891234d,9690,Rg-2 Residential Service Optional Time-of-Day Single Phase 9am-9pm,Jefferson Utilities,
539fcbc1ec4f024d2f5408ba,19805,Residential-Inside Village Limits,"Village of Versailles, Ohio (Utility Company)",
55b7d6165457a3ca72995e8e,4369,Rg-1 Residential Service Single Phase,"City of Cornell, Wisconsin (Utility Company)",
539fcbc3ec4f024d2f54090e,55787,General Service Single Phase Public Purpose Program,"City of Moreno Valley,, California (Utility Company)",
539fcbc3ec4f024d2f540920,17894,Residential-City All-Electrical Service,"City of St Marys, Kansas (Utility Company)",
559451745457a3f258ce826d,405,All Electric Residential,"City of Alta, Iowa (Utility Company)",
539fcbc3ec4f024d2f540926,17561,Residential-Net Metering(>10kW),South Plains Electric Coop Inc,
539fcbc4ec4f024d2f54093e,17267,Farm and Rural Residential - Single Phase,Sioux Valley SW Elec Coop,
539fcbc4ec4f024d2f540942,5372,Residential - RA (All Electric),"Town of Drexel, North Carolina (Utility Company)",
539fcbd4ec4f024d2f54098a,10814,Uncontrolled Water Heating Service,"City of Le Sueur, Minnesota (Utility Company)",
539fcbd5ec4f024d2f5409b8,5394,Small Power Production Rider(for residential Farm Schools Churches Community Halls and Seasonal Resident Services),Dubois Rural Electric Coop Inc,
53a057665257a3176f04ca0f,14132,Residential Service,"City of Onawa, Iowa (Utility Company)",
53a05ca55257a3186f04ca10,14132,Residential Service (Dual Meter),"City of Onawa, Iowa (Utility Company)",
53a05d1a5257a3f86c04ca13,15022,ITS,"City of Piedmont, Alabama (Utility Company)",
53a061585257a3fa6c04ca11,7149,Rural Residential Rate Three Phase,"City of Gering, Nebraska (Utility Company)",
53a0650e5257a3fa6c04ca14,15022,Residential Service,"City of Piedmont, Alabama (Utility Company)",
53a072eb5257a39a6f04ca0f,19728,RES-01 - Residential,"UNS Electric, Inc",
53a0734c5257a39e6f04ca11,11541,Residential,"City of Manitou, Oklahoma (Utility Company)",
53a085c75257a3727104ca0e,10959,Electric Rate,"Borough of Lewisberry, Pennsylvania (Utility Company)",
53a086ae5257a3a36f04ca15,16949,Residential Rate,Sevier County Electric System,
53a08cf35257a3176f04ca17,12928,R1- City Residential,"City of Morgan City, Utah (Utility Company)",
53a08d515257a3f16f04ca14,12928,R2- County Residential,"City of Morgan City, Utah (Utility Company)",
594985275457a3272575d088,10539,Schedule A10,"La Plata Electric Assn, Inc",
53a09adb5257a39b6d04ca19,14433,Residential-Electric Heat Rate,"City of Panora, Iowa (Utility Company)",
594983af5457a3486f75d08e,10539,Residential Time of Use,"La Plata Electric Assn, Inc",
53a0aa075257a39a6f04ca13,5932,101- Residential Rate,"City of Ephraim, Utah (Utility Company)",
